# t lat1 vert lat2 area
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.358832125136348656e-01 5.803628153390630873e-01 7.358430978092539432e-01 8.984512370348399779e-01
2.000000000000000000e+00 1.746463790515913050e+00 9.855581211253556795e-01 1.746091466203805842e+00 2.833185907794034897e+00
3.000000000000000000e+00 2.508230150184409979e+00 1.252720232629622510e+00 2.511480373142966460e+00 4.837625187270745641e+00
4.000000000000000000e+00 3.089049314843288929e+00 1.422478200590433062e+00 3.103084007467590943e+00 6.589015989013756069e+00
5.000000000000000000e+00 3.550350344774460432e+00 1.560795213817081972e+00 3.577522861947994404e+00 8.092571719757112092e+00
6.000000000000000000e+00 3.919333902059601638e+00 1.668467697920594794e+00 3.967567245340703597e+00 9.368481063209300075e+00
7.000000000000000000e+00 4.214961410198876379e+00 1.737873046434502911e+00 4.280596147397184303e+00 1.042494512344429225e+01
8.000000000000000000e+00 4.460958396730325681e+00 1.796928660188140459e+00 4.532163540609404073e+00 1.129646919309318953e+01
9.000000000000000000e+00 4.666743653871968434e+00 1.849836788222499306e+00 4.746771427690127609e+00 1.204192926386182982e+01
1.000000000000000000e+01 4.839093160655542292e+00 1.902852772752911426e+00 4.930827898853045177e+00 1.269628171312698228e+01
1.100000000000000000e+01 4.993619615715839011e+00 1.954030265435600988e+00 5.093206262219127645e+00 1.328185062571476394e+01
1.200000000000000000e+01 5.142284632934234878e+00 1.998073555097127363e+00 5.235686717496950138e+00 1.381318764629984486e+01
1.300000000000000000e+01 5.271560793157746616e+00 2.034674764608420006e+00 5.358201630293554452e+00 1.428203232621385155e+01
1.400000000000000000e+01 5.378467288636986865e+00 2.059758501646514972e+00 5.467208841076636183e+00 1.469414808965144381e+01
1.500000000000000000e+01 5.479816532956188091e+00 2.088068531965700192e+00 5.570778059149905204e+00 1.506751010115876532e+01
1.600000000000000000e+01 5.575634682237525119e+00 2.113685217919081261e+00 5.668833293555494812e+00 1.542314787523516273e+01
1.700000000000000000e+01 5.665426549605305340e+00 2.136120734277453526e+00 5.766848153141494571e+00 1.576209782786754410e+01
