# t lat1 vert lat2 area
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.090845833612825277e-01 6.329551455197250931e-01 8.090517504869272347e-01 9.936076044412889274e-01
2.000000000000000000e+00 2.286800722206726810e+00 1.226479195491884111e+00 2.285752458372086071e+00 3.912135176443543028e+00
3.000000000000000000e+00 3.882095026254127390e+00 1.861380083571172017e+00 3.874271022351745142e+00 8.630635958465953550e+00
4.000000000000000000e+00 5.519013292867842146e+00 2.442604328801952107e+00 5.494843014269126691e+00 1.502070625411693960e+01
5.000000000000000000e+00 7.160149322856594445e+00 3.006500420041749333e+00 7.118010807187201472e+00 2.289525934018333686e+01
6.000000000000000000e+00 8.330031028590560993e+00 3.410042465287606905e+00 8.276370219554921803e+00 2.912820028411726625e+01
7.000000000000000000e+00 7.960297732719471497e+00 3.249873875362635278e+00 7.910150325272503835e+00 2.682730044243481871e+01
8.000000000000000000e+00 6.925356963439009306e+00 2.879228245574783518e+00 6.896213803880808513e+00 2.142205452160988344e+01
9.000000000000000000e+00 6.074610929884103783e+00 2.533643105293753361e+00 6.085851691416946707e+00 1.737658371799752288e+01
1.000000000000000000e+01 5.691114051081799907e+00 2.272756250088512786e+00 5.743270919622323056e+00 1.545600525505899547e+01
1.100000000000000000e+01 5.829114965119726044e+00 2.119943155791466083e+00 5.903067420780854668e+00 1.553907010236035546e+01
1.200000000000000000e+01 6.381293327690317874e+00 2.108265673670379314e+00 6.458874359539705345e+00 1.719289851744336062e+01
1.300000000000000000e+01 7.129472614004592756e+00 2.329833356822646806e+00 7.200727264650119253e+00 1.975399166104569559e+01
1.400000000000000000e+01 7.809504367333558683e+00 2.591809184792736254e+00 7.869525563562435266e+00 2.244226176457056710e+01
1.500000000000000000e+01 8.262643688598684477e+00 2.791042298847578262e+00 8.314264158816188299e+00 2.450888601475366002e+01
1.600000000000000000e+01 8.442899926647806197e+00 2.884205044785526084e+00 8.495421453029905479e+00 2.549065609007871913e+01
1.700000000000000000e+01 8.408270506742027806e+00 2.883658069408359115e+00 8.470205007225457550e+00 2.547885570794912269e+01
1.800000000000000000e+01 8.243948255723834606e+00 2.827593614884559070e+00 8.317999703260461786e+00 2.479737733312719783e+01
1.900000000000000000e+01 8.053709252358343562e+00 2.754504073506256479e+00 8.136946401100482618e+00 2.392207763011817789e+01
2.000000000000000000e+01 7.958894465010712516e+00 2.706244799408776380e+00 8.046443212949062840e+00 2.347884119634085209e+01
2.100000000000000000e+01 7.987295512730804958e+00 2.694338767599858908e+00 8.074865120244222538e+00 2.358608532637907373e+01
2.200000000000000000e+01 8.107216611501046444e+00 2.713627961972749247e+00 8.188407990388983038e+00 2.406877650420026171e+01
2.300000000000000000e+01 8.270653931818522153e+00 2.747983671242596238e+00 8.342610848377365329e+00 2.470226125055225452e+01
2.400000000000000000e+01 8.434203144469494262e+00 2.785889567914764164e+00 8.498543287266794977e+00 2.531539929397393962e+01
2.500000000000000000e+01 8.569386108536571456e+00 2.826665782472396415e+00 8.628064160230808355e+00 2.581594671557976639e+01
2.600000000000000000e+01 8.663815896411071193e+00 2.859587585693624145e+00 8.720291012823405907e+00 2.618007588928119489e+01
2.700000000000000000e+01 8.721190573107826083e+00 2.880079304152067365e+00 8.779395934154655023e+00 2.641829760118877246e+01
2.800000000000000000e+01 8.753150096279471271e+00 2.888219966912861203e+00 8.814746880391577832e+00 2.655284997535800429e+01
2.900000000000000000e+01 8.771770360665184896e+00 2.887817615067241217e+00 8.837094685732314048e+00 2.661721189976228175e+01
3.000000000000000000e+01 8.787185895327731089e+00 2.884850308438462463e+00 8.855869756248891278e+00 2.665713869565349370e+01
3.100000000000000000e+01 8.807118559863209128e+00 2.882925202859617730e+00 8.877892067613334603e+00 2.671254950016824736e+01
3.200000000000000000e+01 8.836260699818563324e+00 2.883660278798258592e+00 8.907738795848191060e+00 2.681104721011768888e+01
3.300000000000000000e+01 8.873497910518294063e+00 2.887795188571391947e+00 8.944589340241034137e+00 2.694823626656442173e+01
3.400000000000000000e+01 8.915825302103366212e+00 2.894909783367549672e+00 8.985291970354394309e+00 2.710921766041295200e+01
3.500000000000000000e+01 8.959206012799150187e+00 2.903713770596882515e+00 9.026186247216497094e+00 2.727454979372532762e+01
3.600000000000000000e+01 9.000186619306386859e+00 2.913153121378189159e+00 9.064052555283176105e+00 2.743043563496329185e+01
3.700000000000000000e+01 9.037170576049398107e+00 2.922939177861668458e+00 9.098049333111813297e+00 2.757294091508376965e+01
3.800000000000000000e+01 9.069707870855859611e+00 2.931610013742932619e+00 9.127934497386592128e+00 2.769785488524853889e+01
3.900000000000000000e+01 9.097983424985567780e+00 2.938285166434703832e+00 9.153945575624284459e+00 2.780599019418212237e+01
4.000000000000000000e+01 9.122757659046811796e+00 2.943698274237524171e+00 9.176978306826175213e+00 2.790026067463796977e+01
4.100000000000000000e+01 9.144469903463544824e+00 2.947349318386457639e+00 9.196944720830860120e+00 2.798020003829975977e+01
4.200000000000000000e+01 9.164297549313669577e+00 2.950096628558243061e+00 9.214798275098642577e+00 2.805009244394754830e+01
4.300000000000000000e+01 9.183357259527394234e+00 2.952766594338755990e+00 9.232149871987425982e+00 2.811760766006102585e+01
4.400000000000000000e+01 9.202052565153945096e+00 2.955596522795816750e+00 9.249840779991627571e+00 2.818630335641114826e+01
4.500000000000000000e+01 9.220567512847047453e+00 2.958577171241687953e+00 9.268368964015657241e+00 2.825676205035339095e+01
4.600000000000000000e+01 9.239216882505909112e+00 2.961869220985480666e+00 9.287656724140255449e+00 2.832912841527771164e+01
4.700000000000000000e+01 9.257756612049059086e+00 2.965327865777108496e+00 9.306854194598550123e+00 2.840081208930569190e+01
4.800000000000000000e+01 9.275812499693131485e+00 2.969073661241590667e+00 9.325263180739220559e+00 2.847161100275186385e+01
4.900000000000000000e+01 9.292913653122669260e+00 2.972833771263909686e+00 9.342496715927900652e+00 2.853949995435964837e+01
5.000000000000000000e+01 9.309069948609018041e+00 2.976061576011967968e+00 9.358472451589669561e+00 2.860135051595119293e+01
5.100000000000000000e+01 9.324332491119017519e+00 2.978744743081123136e+00 9.374022233806316606e+00 2.865810780101477562e+01
5.200000000000000000e+01 9.338901917357501858e+00 2.981360894828707586e+00 9.389044339829569097e+00 2.871170733288627019e+01
5.300000000000000000e+01 9.352418612404381548e+00 2.983757155890964352e+00 9.402129242121933572e+00 2.876138101151063964e+01
5.400000000000000000e+01 9.364863753598493545e+00 2.985814053227658693e+00 9.413376849341355879e+00 2.880578083827530733e+01
5.500000000000000000e+01 9.376569136200584964e+00 2.987621393483250287e+00 9.423826217425306240e+00 2.884660601510580946e+01
5.600000000000000000e+01 9.388241760370300781e+00 2.989365491780414441e+00 9.434367799840359226e+00 2.888701004491761992e+01
5.700000000000000000e+01 9.400014513329386645e+00 2.991164358219850605e+00 9.445019624489260579e+00 2.892814851517554331e+01
5.800000000000000000e+01 9.411436588064987063e+00 2.993012113393189289e+00 9.455747798692067718e+00 2.896912874091831469e+01
5.900000000000000000e+01 9.421921038241096724e+00 2.994773668580212878e+00 9.466029632767515523e+00 2.900763538987824930e+01
6.000000000000000000e+01 9.431854760291860984e+00 2.996301555517781434e+00 9.475615452956542839e+00 2.904363721564612888e+01
6.100000000000000000e+01 9.441482474345523457e+00 2.997893365347438444e+00 9.484648181841594194e+00 2.907866697129779610e+01
6.200000000000000000e+01 9.450559068030498722e+00 2.999395220866529765e+00 9.493067337924456339e+00 2.911194509369195771e+01
6.300000000000000000e+01 9.458940091779394876e+00 3.000990638704443381e+00 9.501222932310163571e+00 2.914359135539028500e+01
6.400000000000000000e+01 9.467202990530706685e+00 3.002497850950828440e+00 9.509125358475721157e+00 2.917306825920760005e+01
6.500000000000000000e+01 9.475389665846556397e+00 3.003732145778438500e+00 9.516739114153487833e+00 2.920078110597396659e+01
6.600000000000000000e+01 9.483361179028742427e+00 3.005062002585575875e+00 9.524054458271645984e+00 2.922827715129754722e+01
