# t lat1 vert lat2 area
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.724325607687236861e-01 6.075025506538208608e-01 7.723671917407192167e-01 9.449600103789140837e-01
2.000000000000000000e+00 1.988977919297910457e+00 1.097085460031399728e+00 1.990757027254371314e+00 3.300685685419121995e+00
3.000000000000000000e+00 3.080843939695255607e+00 1.501907328223535787e+00 3.094698676715585961e+00 6.314047069463132544e+00
4.000000000000000000e+00 4.052552805487339427e+00 1.792998480890679591e+00 4.079792741767934494e+00 9.503954743534812621e+00
5.000000000000000000e+00 4.902375501958067261e+00 2.023171449461570237e+00 4.938338281126450902e+00 1.257164211275799737e+01
6.000000000000000000e+00 5.576987567563538306e+00 2.196352231492830764e+00 5.632830213461959445e+00 1.510198132944387339e+01
7.000000000000000000e+00 6.052000292035097928e+00 2.307060838564661154e+00 6.124184668309919033e+00 1.684544056820682556e+01
8.000000000000000000e+00 6.386705625723277713e+00 2.374726595531166051e+00 6.458330158285221501e+00 1.799597052828197263e+01
9.000000000000000000e+00 6.634158430533816819e+00 2.417510989594794157e+00 6.701991946025481539e+00 1.878475686932620192e+01
1.000000000000000000e+01 6.818002497201866241e+00 2.446981612871394152e+00 6.880898724187145099e+00 1.934987452540916664e+01
1.100000000000000000e+01 6.959241904787262456e+00 2.469915803863642623e+00 7.013617862052072383e+00 1.977491005727619111e+01
1.200000000000000000e+01 7.075474353748080425e+00 2.487065562777902361e+00 7.118500396016613330e+00 2.012335419570379003e+01
1.300000000000000000e+01 7.175299954235974553e+00 2.504578818542707808e+00 7.211061399806080630e+00 2.042845086001385368e+01
1.400000000000000000e+01 7.261321669310619065e+00 2.521732363599206828e+00 7.294327059933695345e+00 2.069773420829788790e+01
1.500000000000000000e+01 7.336274863482003639e+00 2.536146361858981901e+00 7.367317879529556635e+00 2.093139096933983012e+01
1.600000000000000000e+01 7.403969397479921000e+00 2.546248555220923748e+00 7.431664189289855393e+00 2.113836394048000500e+01
1.700000000000000000e+01 7.466271827435599917e+00 2.555700819179383299e+00 7.489566670847992214e+00 2.132961026014454120e+01
1.800000000000000000e+01 7.524963799007580612e+00 2.568042103688728428e+00 7.543562639209960174e+00 2.150578689127411636e+01
1.900000000000000000e+01 7.581946249025054207e+00 2.578628142006918811e+00 7.593034499082230937e+00 2.166941269484838983e+01
2.000000000000000000e+01 7.632886616916875866e+00 2.587427744956119824e+00 7.634296306027477108e+00 2.181400012065835980e+01
2.100000000000000000e+01 7.676816860629137373e+00 2.593882707321131686e+00 7.671057132589282013e+00 2.193897605792824734e+01
2.200000000000000000e+01 7.714818358763246842e+00 2.597967388637082209e+00 7.705257723054469210e+00 2.205021484827938849e+01
2.300000000000000000e+01 7.750346766944890220e+00 2.602259325375908094e+00 7.736146712958954730e+00 2.215283550629292719e+01
2.400000000000000000e+01 7.784508735854791084e+00 2.608361582141232926e+00 7.765473560390461216e+00 2.224943140164339539e+01
2.500000000000000000e+01 7.817410515070163157e+00 2.615363079910058453e+00 7.795796900931862616e+00 2.234081770466375261e+01
2.600000000000000000e+01 7.846658611743657197e+00 2.621284913787804705e+00 7.825838945826760984e+00 2.242478430576765547e+01
2.700000000000000000e+01 7.873029636853587476e+00 2.625761772005232420e+00 7.850798977985333771e+00 2.249975632810314252e+01
2.800000000000000000e+01 7.898127131436306847e+00 2.628395267408542235e+00 7.870142152736866237e+00 2.256758435526483453e+01
2.900000000000000000e+01 7.922524432819888496e+00 2.631357004364077934e+00 7.887453294229945122e+00 2.262998115081807526e+01
3.000000000000000000e+01 7.946249042511284166e+00 2.634982505333004710e+00 7.904971101373659437e+00 2.268813299770413749e+01
3.100000000000000000e+01 7.968435746954565246e+00 2.637844758689393387e+00 7.920991919841987361e+00 2.274075675508800742e+01
3.200000000000000000e+01 7.987487320205791441e+00 2.640600108128672741e+00 7.935090115535387234e+00 2.278761206191948219e+01
3.300000000000000000e+01 8.003784383129108448e+00 2.642840692654991663e+00 7.948100092186060728e+00 2.283119080432640757e+01
3.400000000000000000e+01 8.018811092850096855e+00 2.644047399038312651e+00 7.959950401478891990e+00 2.287145256642025970e+01
3.500000000000000000e+01 8.033258658970158450e+00 2.645244895562459231e+00 7.971485604829165794e+00 2.290796172011973653e+01
3.600000000000000000e+01 8.047141656637570861e+00 2.647393827176400816e+00 7.983118494789832376e+00 2.294263848691148056e+01
3.700000000000000000e+01 8.060493944943715405e+00 2.650125775385864912e+00 7.994381289900112542e+00 2.297680235855578701e+01
3.800000000000000000e+01 8.072144341383658883e+00 2.652796016363682785e+00 8.005147466498881315e+00 2.300839841041553768e+01
3.900000000000000000e+01 8.082130214786031885e+00 2.654953504757277205e+00 8.016193261483808286e+00 2.303792575086660221e+01
4.000000000000000000e+01 8.090290517925382119e+00 2.656146112060582709e+00 8.024657131028433810e+00 2.306318351468754457e+01
4.100000000000000000e+01 8.097571946806803922e+00 2.657485212131754704e+00 8.028715036259509219e+00 2.308523696460025931e+01
4.200000000000000000e+01 8.105269775118319586e+00 2.657996936480861105e+00 8.030942844240607670e+00 2.310495803881148191e+01
4.300000000000000000e+01 8.112791997397172494e+00 2.659298495299646348e+00 8.035399831666721226e+00 2.312352039963187167e+01
4.400000000000000000e+01 8.119666270180029954e+00 2.660491092462550888e+00 8.041934494836562308e+00 2.314126425481608607e+01
4.500000000000000000e+01 8.127099857005660510e+00 2.660491873404938534e+00 8.047263602828701679e+00 2.315798124137736735e+01
4.600000000000000000e+01 8.134246040666253563e+00 2.660396501637651845e+00 8.052491705445236292e+00 2.317474502041033091e+01
4.700000000000000000e+01 8.139895038100974034e+00 2.660811659944875007e+00 8.058673458190542149e+00 2.319198741721599077e+01
4.800000000000000000e+01 8.145783065779323096e+00 2.661805872664873007e+00 8.065113035840292710e+00 2.321058306748968647e+01
4.900000000000000000e+01 8.151946969819702460e+00 2.663746270178513953e+00 8.071065551794909254e+00 2.322863782990967607e+01
5.000000000000000000e+01 8.158439183390498783e+00 2.665612358121867587e+00 8.077793273633355753e+00 2.324670561450864170e+01
5.100000000000000000e+01 8.164164541660063890e+00 2.666547788424307175e+00 8.084304684305410049e+00 2.326181544673177726e+01
5.200000000000000000e+01 8.168230407385774328e+00 2.666520749434189597e+00 8.089794514801969427e+00 2.327388360575449511e+01
5.300000000000000000e+01 8.173108011027130360e+00 2.667333842398439181e+00 8.094512040756681515e+00 2.328682513079521854e+01
5.400000000000000000e+01 8.178980282496667087e+00 2.668285471233746708e+00 8.098802949606460189e+00 2.330188303496438706e+01
5.500000000000000000e+01 8.184772805733716794e+00 2.668549644234009754e+00 8.101866264770464454e+00 2.331393678651556556e+01
5.600000000000000000e+01 8.189532165980716982e+00 2.669001525919935780e+00 8.104358687362481106e+00 2.332364074238511265e+01
5.700000000000000000e+01 8.193694397420385300e+00 2.669973163367258540e+00 8.107197585904929227e+00 2.333284834466741486e+01
5.800000000000000000e+01 8.197159461365291833e+00 2.670235324737429305e+00 8.109490171416425142e+00 2.334101213212231585e+01
5.900000000000000000e+01 8.201182303699802389e+00 2.670315799555313507e+00 8.112047550351801917e+00 2.335085175019522907e+01
6.000000000000000000e+01 8.204572901386145034e+00 2.670851453819625743e+00 8.114756520570976406e+00 2.336058161121903609e+01
6.100000000000000000e+01 8.208406172478470708e+00 2.671796828827643466e+00 8.117546420326274159e+00 2.336852727623486814e+01
6.200000000000000000e+01 8.212052480349223416e+00 2.671910558747512265e+00 8.120193684057552375e+00 2.337587585371604249e+01
6.300000000000000000e+01 8.214455243214066726e+00 2.672152511162725119e+00 8.122269463155078029e+00 2.338106041063689844e+01
6.400000000000000000e+01 8.216423067128626911e+00 2.672051002097076466e+00 8.123265984663674999e+00 2.338447571696289629e+01
6.500000000000000000e+01 8.219153912710964960e+00 2.672008740303466912e+00 8.124759853455453040e+00 2.339174508919037621e+01
6.600000000000000000e+01 8.222454678232663738e+00 2.672915823778401645e+00 8.127413395270838947e+00 2.340323194338228419e+01
6.700000000000000000e+01 8.225111054888927242e+00 2.674357671098451572e+00 8.131778672477926406e+00 2.341591165161126042e+01
6.800000000000000000e+01 8.226587901794172097e+00 2.675425400275686538e+00 8.135849523377746806e+00 2.342639016841423683e+01
6.900000000000000000e+01 8.228185345988194399e+00 2.675518694048922619e+00 8.138091665495991833e+00 2.343539256986263197e+01
7.000000000000000000e+01 8.231482063409707450e+00 2.675360857134316817e+00 8.140630711702975475e+00 2.344481299388463569e+01
7.100000000000000000e+01 8.235680229809720032e+00 2.676056780149626668e+00 8.143298967095196517e+00 2.345124558568736717e+01
7.200000000000000000e+01 8.239105537629860976e+00 2.676850855743327706e+00 8.143829309124420490e+00 2.345326403353136868e+01
7.300000000000000000e+01 8.242812694357930070e+00 2.676753187763782016e+00 8.143243750569405748e+00 2.345571969829584447e+01
7.400000000000000000e+01 8.246076949948930590e+00 2.676851715256619801e+00 8.144273483812098036e+00 2.346071482869183811e+01
7.500000000000000000e+01 8.247968069185670714e+00 2.677121325098685389e+00 8.146456698317701139e+00 2.346583260977223873e+01
7.600000000000000000e+01 8.249550765581952660e+00 2.677658587163473491e+00 8.148274538846237647e+00 2.347021229389938668e+01
7.700000000000000000e+01 8.251053817176559946e+00 2.678299672785263041e+00 8.150679254356930414e+00 2.347617548624253203e+01
7.800000000000000000e+01 8.251152255989296691e+00 2.678863987101717470e+00 8.153315750421723962e+00 2.348133914935053568e+01
