# t lat1 vert lat2 area
3.520000000000000000e+02 6.607176712533501473e+00 2.310466242840798046e+00 6.760222880954811941e+00 1.916887832648069434e+01
3.530000000000000000e+02 6.611765742040343952e+00 2.313240215876625872e+00 6.760526049384295355e+00 1.917759965728719962e+01
3.540000000000000000e+02 6.605902200904189669e+00 2.309095770853733409e+00 6.759414227543018683e+00 1.917807507160834390e+01
3.550000000000000000e+02 6.606035449519532143e+00 2.309886137427390018e+00 6.762062122617423121e+00 1.918233146635592945e+01
3.560000000000000000e+02 6.610804471433947782e+00 2.313462906432267374e+00 6.773815357822837058e+00 1.919651189662283741e+01
3.570000000000000000e+02 6.618699561040853219e+00 2.314904424963207585e+00 6.780301810045895827e+00 1.920581755182547923e+01
3.580000000000000000e+02 6.621171109656115661e+00 2.314025030583461096e+00 6.772858586904265898e+00 1.920318825646364402e+01
3.590000000000000000e+02 6.619984354008956906e+00 2.313771209063891554e+00 6.768377052237673830e+00 1.920210978002397439e+01
3.600000000000000000e+02 6.623441726656568385e+00 2.312180541096112929e+00 6.772185544127139245e+00 1.921178447488093255e+01
3.610000000000000000e+02 6.617116368413056726e+00 2.306637815298245631e+00 6.771573715277863670e+00 1.921256757233130941e+01
3.620000000000000000e+02 6.616973659610915881e+00 2.309724241602690409e+00 6.774496383476192207e+00 1.921329305118587527e+01
3.630000000000000000e+02 6.620041538084989519e+00 2.306778981437078269e+00 6.777081272271377799e+00 1.922081747902594628e+01
3.640000000000000000e+02 6.631474149101689974e+00 2.314273895417858551e+00 6.790380337960004731e+00 1.924103731049311250e+01
3.650000000000000000e+02 6.640099873152306209e+00 2.322740047646298045e+00 6.801805980616966174e+00 1.926543512631213773e+01
3.660000000000000000e+02 6.645828805207790069e+00 2.324130555294937395e+00 6.794653760263001274e+00 1.927050661716739555e+01
3.670000000000000000e+02 6.636616679249610407e+00 2.315922654483457688e+00 6.782659106044350850e+00 1.925545285710703780e+01
3.680000000000000000e+02 6.626456189532763830e+00 2.314842322078010994e+00 6.786362089324950553e+00 1.925305849316731255e+01
3.690000000000000000e+02 6.629042927699661192e+00 2.318861799686695147e+00 6.797766940493830568e+00 1.926707589607784854e+01
3.700000000000000000e+02 6.633244945017818139e+00 2.318867502302642158e+00 6.798850144608204360e+00 1.927400315552704413e+01
3.710000000000000000e+02 6.636633688910445805e+00 2.315162634737617520e+00 6.788004937364232383e+00 1.926887154210875508e+01
3.720000000000000000e+02 6.631956493422428878e+00 2.314143835331808674e+00 6.790178380906595201e+00 1.926753132175931427e+01
3.730000000000000000e+02 6.634265211525516293e+00 2.317929597240599549e+00 6.801818788107982350e+00 1.927432439250006269e+01
3.740000000000000000e+02 6.638648599881373791e+00 2.320352790784485641e+00 6.807342728041353652e+00 1.928668536776397247e+01
3.750000000000000000e+02 6.640697531309381674e+00 2.322802934311235301e+00 6.799986883703176055e+00 1.928774347784857213e+01
3.760000000000000000e+02 6.640037832721110256e+00 2.315352775537089958e+00 6.786974416926749853e+00 1.928028848496584757e+01
3.770000000000000000e+02 6.648170043027294973e+00 2.316350507250664936e+00 6.787038064956194106e+00 1.928828261596878235e+01
3.780000000000000000e+02 6.654833738357951667e+00 2.324517911625051170e+00 6.798033024904449384e+00 1.929757872957294040e+01
3.790000000000000000e+02 6.644755643729471473e+00 2.318180888548976082e+00 6.792861922866495483e+00 1.928818752485448584e+01
3.800000000000000000e+02 6.640575391260422400e+00 2.313433970882009305e+00 6.791526408327895226e+00 1.929082172322375044e+01
3.810000000000000000e+02 6.650889866159014119e+00 2.321740060010221374e+00 6.806856055011563100e+00 1.931030454889542725e+01
3.820000000000000000e+02 6.657213178746737015e+00 2.325342516057912867e+00 6.810578169818256811e+00 1.931564376296925900e+01
3.830000000000000000e+02 6.646635573478632431e+00 2.319589590853097683e+00 6.809391976670358559e+00 1.931099388805834849e+01
3.840000000000000000e+02 6.640952491903453492e+00 2.317905134628638564e+00 6.812410327988899006e+00 1.931427251285131064e+01
3.850000000000000000e+02 6.642669741769789304e+00 2.316772700489873493e+00 6.812058972546907398e+00 1.931762687254054711e+01
3.860000000000000000e+02 6.653397805882889315e+00 2.320006418581375573e+00 6.815169529758589029e+00 1.932979328598322155e+01
3.870000000000000000e+02 6.665194192921425120e+00 2.326228974106465675e+00 6.825706003369916175e+00 1.934648625341017691e+01
3.880000000000000000e+02 6.666845619301299486e+00 2.325848543790032696e+00 6.828449539964895010e+00 1.935357004410319348e+01
3.890000000000000000e+02 6.666719876707654535e+00 2.324932060079666574e+00 6.822047651726427020e+00 1.935353526567966043e+01
3.900000000000000000e+02 6.663577978544848790e+00 2.323155589082074979e+00 6.817566379924601350e+00 1.934743787014713234e+01
3.910000000000000000e+02 6.658279639630875657e+00 2.318739963810508176e+00 6.811191537244784655e+00 1.933628440480206478e+01
3.920000000000000000e+02 6.650654450953418007e+00 2.314085093291225359e+00 6.799947016357699603e+00 1.932877110670641940e+01
3.930000000000000000e+02 6.655914910668800921e+00 2.320207434931912616e+00 6.809022077360963543e+00 1.933503158416031908e+01
3.940000000000000000e+02 6.659250922227269776e+00 2.324230473892527016e+00 6.814710209902625770e+00 1.934126885034783427e+01
3.950000000000000000e+02 6.654952322712472501e+00 2.318122123364351417e+00 6.814297666268515741e+00 1.934540896043603198e+01
3.960000000000000000e+02 6.661411849932296292e+00 2.320561637718519865e+00 6.823587541459666284e+00 1.936069684497454446e+01
3.970000000000000000e+02 6.669265482790936339e+00 2.326708173490578346e+00 6.830877811730012183e+00 1.937528650490678928e+01
3.980000000000000000e+02 6.674386765680545786e+00 2.328290824009303428e+00 6.831789229420043519e+00 1.938107145111433027e+01
3.990000000000000000e+02 6.675124690163486640e+00 2.328282994303930931e+00 6.831231124415497291e+00 1.938134333049183766e+01
4.000000000000000000e+02 6.667626358400636555e+00 2.325968978441896873e+00 6.829175231195610429e+00 1.937614465093850669e+01
4.010000000000000000e+02 6.658650072618481630e+00 2.320616118898306990e+00 6.817775845288169378e+00 1.936243410262381914e+01
4.020000000000000000e+02 6.655603903309684988e+00 2.316558925186420037e+00 6.813414657777320471e+00 1.935838364100983355e+01
4.030000000000000000e+02 6.667368859710383511e+00 2.325242391887555549e+00 6.824119735153137078e+00 1.937502469890718615e+01
4.040000000000000000e+02 6.675611238335127595e+00 2.331078374240960649e+00 6.832880543509012305e+00 1.938904187823710501e+01
4.050000000000000000e+02 6.669664634964302508e+00 2.324345848034520046e+00 6.821416814930054251e+00 1.937994094052696070e+01
4.060000000000000000e+02 6.663903281089149644e+00 2.319598284759081697e+00 6.817046685159990460e+00 1.936680759591022394e+01
4.070000000000000000e+02 6.667869560708711951e+00 2.323862348562182323e+00 6.829783832508033115e+00 1.937307782925067912e+01
4.080000000000000000e+02 6.669740113622041555e+00 2.327780376943987317e+00 6.839531933269817898e+00 1.938194379007989099e+01
4.090000000000000000e+02 6.666671920920882677e+00 2.325118758174356870e+00 6.840917382734234664e+00 1.938568834135980978e+01
4.100000000000000000e+02 6.665335881965722464e+00 2.324480364967229207e+00 6.835986960849917082e+00 1.938411095934198158e+01
4.110000000000000000e+02 6.662907497895703912e+00 2.321040979346396860e+00 6.831628277193562582e+00 1.938025442116835606e+01
4.120000000000000000e+02 6.662771642071739109e+00 2.319936161885190806e+00 6.827622195267156968e+00 1.937908787958910040e+01
4.130000000000000000e+02 6.663000508058126492e+00 2.318520661972520269e+00 6.824421479410729852e+00 1.937665908185399033e+01
4.140000000000000000e+02 6.661914219183666219e+00 2.317464676818821179e+00 6.823164759506137322e+00 1.937354281754900498e+01
4.150000000000000000e+02 6.654376688635137427e+00 2.315733809532678933e+00 6.827979418419738877e+00 1.937626891410558372e+01
4.160000000000000000e+02 6.659884727332237908e+00 2.323157988198119472e+00 6.845571408810606329e+00 1.940322287533714629e+01
4.170000000000000000e+02 6.678632202234572546e+00 2.334896869706053479e+00 6.863462159330933510e+00 1.943453801872300701e+01
4.180000000000000000e+02 6.682305432017474622e+00 2.336124402218237250e+00 6.865692865114613852e+00 1.943653051231136430e+01
4.190000000000000000e+02 6.670894017713891344e+00 2.327025180451261832e+00 6.854083580451389324e+00 1.942407543082561716e+01
