# t lat1 vert lat2 area
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.088553561780148504e-01 6.327165057726215069e-01 8.088120493841334246e-01 9.933786842911050963e-01
2.000000000000000000e+00 2.286760423621771121e+00 1.225943622329454419e+00 2.286129216413511855e+00 3.912929985180761072e+00
3.000000000000000000e+00 3.882038870074623116e+00 1.859890312352904473e+00 3.882026801792251458e+00 8.639584866278516628e+00
4.000000000000000000e+00 5.513569441895472600e+00 2.443671732352977966e+00 5.516353679981374825e+00 1.504677092033013430e+01
5.000000000000000000e+00 7.129163279594709302e+00 3.000055619397074214e+00 7.135741967430373478e+00 2.283969464744973266e+01
6.000000000000000000e+00 8.042496718242087894e+00 3.302493285378447219e+00 8.050832765015378811e+00 2.759833127474700376e+01
7.000000000000000000e+00 7.431100400704943709e+00 3.073005112878380185e+00 7.427589137026092914e+00 2.406607268478891015e+01
8.000000000000000000e+00 6.413847741192038043e+00 2.689540573034722382e+00 6.388256601659341172e+00 1.891478576362053232e+01
9.000000000000000000e+00 5.685649192738560842e+00 2.365622542804700856e+00 5.632847608163378261e+00 1.546520106241159986e+01
1.000000000000000000e+01 5.453313899623571714e+00 2.130773500462627812e+00 5.375204225364402788e+00 1.414746278817129088e+01
1.100000000000000000e+01 5.718916150656693453e+00 2.000186100409941048e+00 5.623864788395521508e+00 1.473077954553248325e+01
1.200000000000000000e+01 6.353283557937306369e+00 2.082080649120710003e+00 6.250128273277499424e+00 1.669424766665133575e+01
1.300000000000000000e+01 7.098236691896345540e+00 2.344474103027295975e+00 6.990579246663387813e+00 1.931093947023434865e+01
1.400000000000000000e+01 7.706238981768691154e+00 2.597739779973047280e+00 7.600732379666416350e+00 2.179678361738018921e+01
1.500000000000000000e+01 8.054755021561812001e+00 2.757280672351683393e+00 7.959192182937087523e+00 2.344207234979712950e+01
1.600000000000000000e+01 8.143846803128962364e+00 2.806821178682358475e+00 8.062714918614123150e+00 2.397851286390006464e+01
1.700000000000000000e+01 8.051426312494923465e+00 2.775218306456750383e+00 7.987955327953412343e+00 2.365976942864123700e+01
1.800000000000000000e+01 7.850885708582172384e+00 2.696231978762471559e+00 7.807521362404601817e+00 2.275936852657370579e+01
1.900000000000000000e+01 7.686046458631958345e+00 2.625398239836510328e+00 7.663531968975823006e+00 2.201190613505547233e+01
2.000000000000000000e+01 7.643290249306436301e+00 2.593359921954032199e+00 7.640418072214854028e+00 2.184196520286047871e+01
2.100000000000000000e+01 7.713830218141474404e+00 2.598423757960878433e+00 7.726513342113979554e+00 2.216613782630193086e+01
2.200000000000000000e+01 7.855568779699486193e+00 2.629579707158721025e+00 7.876401265168354371e+00 2.275146732841909980e+01
2.300000000000000000e+01 8.021082797773349427e+00 2.665323374514028121e+00 8.043447082196932385e+00 2.338807374102474768e+01
2.400000000000000000e+01 8.172773330428402261e+00 2.710367864144206163e+00 8.193428351739472149e+00 2.394604836416948856e+01
2.500000000000000000e+01 8.286703037278366324e+00 2.750562312811861698e+00 8.304564193230895341e+00 2.437260933882245695e+01
2.600000000000000000e+01 8.359551629963624109e+00 2.777462668156379877e+00 8.374336675781369976e+00 2.465532434140094509e+01
2.700000000000000000e+01 8.398843912229027708e+00 2.788645256455370980e+00 8.411381875996788438e+00 2.480639206399856889e+01
2.800000000000000000e+01 8.418136408958677208e+00 2.789102397368063979e+00 8.429232352133880113e+00 2.486907150828795210e+01
2.900000000000000000e+01 8.429895168753178680e+00 2.784786097322977216e+00 8.440662752402618096e+00 2.489071849002292325e+01
3.000000000000000000e+01 8.442765329212511105e+00 2.780055781518187441e+00 8.454765862788910624e+00 2.491364316521775990e+01
3.100000000000000000e+01 8.464517179994532015e+00 2.779382214687900365e+00 8.479508151779514336e+00 2.498665815955644476e+01
3.200000000000000000e+01 8.496481149041587244e+00 2.783230719448403612e+00 8.515219397404097279e+00 2.511436342563397517e+01
3.300000000000000000e+01 8.535173295181369468e+00 2.790425431488596786e+00 8.557013734276692318e+00 2.527378342962907354e+01
3.400000000000000000e+01 8.575721254491520895e+00 2.799036763469143985e+00 8.600484930158158292e+00 2.544158199044108315e+01
3.500000000000000000e+01 8.614966325074167486e+00 2.809128754535152872e+00 8.642209594666853789e+00 2.559826079111391195e+01
3.600000000000000000e+01 8.651911178908155975e+00 2.819722382950350159e+00 8.680412936486652242e+00 2.573887257427280773e+01
3.700000000000000000e+01 8.684724725382684696e+00 2.829112656138973669e+00 8.713602216476497020e+00 2.586487986070284961e+01
3.800000000000000000e+01 8.712893126285418788e+00 2.836986949049803641e+00 8.741709933718757597e+00 2.597635560105091201e+01
3.900000000000000000e+01 8.737158597191561071e+00 2.842666374807326424e+00 8.765971939242213296e+00 2.607277675751879187e+01
4.000000000000000000e+01 8.758376883741117780e+00 2.846856830139034678e+00 8.787558520738992129e+00 2.615507718926424019e+01
4.100000000000000000e+01 8.776977354916452256e+00 2.849325846219905589e+00 8.806769599596453446e+00 2.622355696439398898e+01
4.200000000000000000e+01 8.793792431876042315e+00 2.851293726838871390e+00 8.824681529546445802e+00 2.628468725638398240e+01
