# t lat1 vert lat2 area
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.939312142227685776e-01 6.219563527120072211e-01 7.937631352657139594e-01 9.738792364901928122e-01
2.000000000000000000e+00 2.167969867185122634e+00 1.172908249979404127e+00 2.165557061089932844e+00 3.666315778963604721e+00
3.000000000000000000e+00 3.559689695945207788e+00 1.715616647232623082e+00 3.558143032364800895e+00 7.661358010282405928e+00
4.000000000000000000e+00 4.901924457034306570e+00 2.172740957146721108e+00 4.908004342718726321e+00 1.257810464705733189e+01
5.000000000000000000e+00 6.182619390814994453e+00 2.578342119851979586e+00 6.194548238267995721e+00 1.807485239717192727e+01
6.000000000000000000e+00 7.240530293198591316e+00 2.888610698980591973e+00 7.251450861905536449e+00 2.289087468096835920e+01
7.000000000000000000e+00 7.764011900971198088e+00 3.002222171990151622e+00 7.771486920089378359e+00 2.497146370167878615e+01
8.000000000000000000e+00 7.929145133517824462e+00 2.997063827542592485e+00 7.933396915172540531e+00 2.526282252032205022e+01
9.000000000000000000e+00 8.028945912327275281e+00 2.957366391940558170e+00 8.034541626872810482e+00 2.522503183275136251e+01
1.000000000000000000e+01 8.165594152642830394e+00 2.921469312456535850e+00 8.174944479759673754e+00 2.535066169678532333e+01
1.100000000000000000e+01 8.318706578487523373e+00 2.897421364197854121e+00 8.328863843501125075e+00 2.560756386650298566e+01
1.200000000000000000e+01 8.453373268504659421e+00 2.887403400922952112e+00 8.463534437335795246e+00 2.588206448872639243e+01
1.300000000000000000e+01 8.558695026191143640e+00 2.889872212619801317e+00 8.570892288585966412e+00 2.612468263196525342e+01
1.400000000000000000e+01 8.638069035469101209e+00 2.896021215815345329e+00 8.655398560746307979e+00 2.632966743774072782e+01
1.500000000000000000e+01 8.700301802543492613e+00 2.901728511619569240e+00 8.724328482092410297e+00 2.650422817217621585e+01
1.600000000000000000e+01 8.753256677447263101e+00 2.906784781719445654e+00 8.783955022562219384e+00 2.665803847999724852e+01
1.700000000000000000e+01 8.800408009181010627e+00 2.911048806649015219e+00 8.836438170424242955e+00 2.679660915663923149e+01
1.800000000000000000e+01 8.842779304597765844e+00 2.914269672938158084e+00 8.881906429153417548e+00 2.691978261304665310e+01
1.900000000000000000e+01 8.881157135351994469e+00 2.916940761289357642e+00 8.921354912299479523e+00 2.702855353610352651e+01
2.000000000000000000e+01 8.915413331143541953e+00 2.919245199723051964e+00 8.955101009047808702e+00 2.712232890895909776e+01
2.100000000000000000e+01 8.945113687798567526e+00 2.920923676152229032e+00 8.983983630092200912e+00 2.720181310434686495e+01
2.200000000000000000e+01 8.970068440159755241e+00 2.922220087302655145e+00 9.009267252476066190e+00 2.726792221805315464e+01
2.300000000000000000e+01 8.990950852198050569e+00 2.923182243013208392e+00 9.032396666652912742e+00 2.732227363660762975e+01
2.400000000000000000e+01 9.010428657638223982e+00 2.923617934669087148e+00 9.053320351577111680e+00 2.736944342062613345e+01
2.500000000000000000e+01 9.028807546441679932e+00 2.924042286007571434e+00 9.071049141224891699e+00 2.741090904829192354e+01
2.600000000000000000e+01 9.045539756751329818e+00 2.924340188577017940e+00 9.086446790451557121e+00 2.744639747350365155e+01
2.700000000000000000e+01 9.060286008302988137e+00 2.924440827978601387e+00 9.100050132462252250e+00 2.747654148542197916e+01
2.800000000000000000e+01 9.073062986989114620e+00 2.923894381938461073e+00 9.111811809622057723e+00 2.750221328727110759e+01
2.900000000000000000e+01 9.085032467610789197e+00 2.923695064084934181e+00 9.122922981569763223e+00 2.752558874558583568e+01
3.000000000000000000e+01 9.096304295440846843e+00 2.923550683148969043e+00 9.133732771084082103e+00 2.754630797971367429e+01
3.100000000000000000e+01 9.106443201946591515e+00 2.922712787567674386e+00 9.143139412841238212e+00 2.756347355278522926e+01
3.200000000000000000e+01 9.115207621316745445e+00 2.922232695759836574e+00 9.150915706644536129e+00 2.757778819527984027e+01
3.300000000000000000e+01 9.123199811600484210e+00 2.921998033346037360e+00 9.157851557102645756e+00 2.759196294578775621e+01
3.400000000000000000e+01 9.129795764740160635e+00 2.921710034023108360e+00 9.164343700152601357e+00 2.760440485892584661e+01
3.500000000000000000e+01 9.135525779843311156e+00 2.921293156689204640e+00 9.170623057211900075e+00 2.761386409186363977e+01
3.600000000000000000e+01 9.141589521111178840e+00 2.920948977729793228e+00 9.176988459592202219e+00 2.762273485738060685e+01
3.700000000000000000e+01 9.147539688861055396e+00 2.920597173210510711e+00 9.183576972136997085e+00 2.763241908429979432e+01
3.800000000000000000e+01 9.153166606674545847e+00 2.920205062960184339e+00 9.189979634321263191e+00 2.764159394857537322e+01
3.900000000000000000e+01 9.158058050144195050e+00 2.919636812438706652e+00 9.195966251729950969e+00 2.764976107459138177e+01
4.000000000000000000e+01 9.162556111406972903e+00 2.919235030661154529e+00 9.201099174352608046e+00 2.765823556213701551e+01
4.100000000000000000e+01 9.166885158285188240e+00 2.919220946019760454e+00 9.205517556680108626e+00 2.766621512719953913e+01
4.200000000000000000e+01 9.170619712421530068e+00 2.918924922463345339e+00 9.208570935415094638e+00 2.767070971154845083e+01
4.300000000000000000e+01 9.173891299562450641e+00 2.918747309567137016e+00 9.210811193105680417e+00 2.767414268582921721e+01
4.400000000000000000e+01 9.176475768561671131e+00 2.918481857562698512e+00 9.213566392978961517e+00 2.767816115458896675e+01
4.500000000000000000e+01 9.178951233588415803e+00 2.917942908978012451e+00 9.216759321332238741e+00 2.768146922406807064e+01
4.600000000000000000e+01 9.181869276516684053e+00 2.917404970408225662e+00 9.219373798983944823e+00 2.768510965357573284e+01
4.700000000000000000e+01 9.185450797483918350e+00 2.916834377605761031e+00 9.221068016211029672e+00 2.768939611890642638e+01
4.800000000000000000e+01 9.188658782787394230e+00 2.916831494643360223e+00 9.222510799546977722e+00 2.769272212823334556e+01
4.900000000000000000e+01 9.190557292629250696e+00 2.916780533878005066e+00 9.223879856088387896e+00 2.769448135193144367e+01
5.000000000000000000e+01 9.191459936298311817e+00 2.916332219534808257e+00 9.225395203441381753e+00 2.769486948916201641e+01
5.100000000000000000e+01 9.193042153416657314e+00 2.916400345927141924e+00 9.227478699821800134e+00 2.769664640169566283e+01
5.200000000000000000e+01 9.195221459981482326e+00 2.916251704975351799e+00 9.228906700467918611e+00 2.769888990149721764e+01
5.300000000000000000e+01 9.197061404623164904e+00 2.916076160176375165e+00 9.230000577578406862e+00 2.770185639669461253e+01
5.400000000000000000e+01 9.198295617366376575e+00 2.916181818962869432e+00 9.231918048087472073e+00 2.770534722331585087e+01
5.500000000000000000e+01 9.198962908108203607e+00 2.916331129560802093e+00 9.233619713593723688e+00 2.770687223046851244e+01
5.600000000000000000e+01 9.198970969410158460e+00 2.915845953480059816e+00 9.234374285771931312e+00 2.770593007276234232e+01
5.700000000000000000e+01 9.199518377185421869e+00 2.915305567717795476e+00 9.234953283724792072e+00 2.770490771332341495e+01
5.800000000000000000e+01 9.200888897306697345e+00 2.915022801801878671e+00 9.236122869331422791e+00 2.770556136036819339e+01
5.900000000000000000e+01 9.202340042154224520e+00 2.914960355571821538e+00 9.237482766333346973e+00 2.770618006883292850e+01
6.000000000000000000e+01 9.203834615342504577e+00 2.914992739330405591e+00 9.238418409632194184e+00 2.770714349506526020e+01
6.100000000000000000e+01 9.205749110218462761e+00 2.915124639166081000e+00 9.238832087695845630e+00 2.770921096094377845e+01
6.200000000000000000e+01 9.207542654012200956e+00 2.914799146964907273e+00 9.238856780980764682e+00 2.771022613030829973e+01
6.300000000000000000e+01 9.208272608990419883e+00 2.914462159891807680e+00 9.238572523912527146e+00 2.771010593128123389e+01
6.400000000000000000e+01 9.207913988838519970e+00 2.914142599845745973e+00 9.238615445504667179e+00 2.770912047695811609e+01
6.500000000000000000e+01 9.207209578974643094e+00 2.913828790583142148e+00 9.239008853157509193e+00 2.770772173847938902e+01
6.600000000000000000e+01 9.207183056210878291e+00 2.913704630649540217e+00 9.239461113023450523e+00 2.770696189969950396e+01
6.700000000000000000e+01 9.208189741946888773e+00 2.914058479709146443e+00 9.240081280519726548e+00 2.770919238335349277e+01
6.800000000000000000e+01 9.209399563981319758e+00 2.914375887483481531e+00 9.241099491255411635e+00 2.771338420582715756e+01
6.900000000000000000e+01 9.210601900880547532e+00 2.914562277915939692e+00 9.242284840373546473e+00 2.771655076675360618e+01
7.000000000000000000e+01 9.212086142760238516e+00 2.914138005243380736e+00 9.243495341629943240e+00 2.771776024005861316e+01
7.100000000000000000e+01 9.212761607132394559e+00 2.913799840619882620e+00 9.245017516062478791e+00 2.771731158978732168e+01
7.200000000000000000e+01 9.212548344563050051e+00 2.913587589522394161e+00 9.246083592224586312e+00 2.771643777872514747e+01
7.300000000000000000e+01 9.211995502001091296e+00 2.913484305770442706e+00 9.246570442451037763e+00 2.771625093775489646e+01
7.400000000000000000e+01 9.211043758669976711e+00 2.913641790468831427e+00 9.246827345053263869e+00 2.771549256168385966e+01
7.500000000000000000e+01 9.210438264518687745e+00 2.913646389489743083e+00 9.247131805161442841e+00 2.771435348216700589e+01
7.600000000000000000e+01 9.210572860519201654e+00 2.913793263112577137e+00 9.247678794513268130e+00 2.771490835448081214e+01
7.700000000000000000e+01 9.211457632868288670e+00 2.913773676322548578e+00 9.248606613201600268e+00 2.771650450177501668e+01
7.800000000000000000e+01 9.213018502078071492e+00 2.913498994770689965e+00 9.249310804502023586e+00 2.771814923288448540e+01
7.900000000000000000e+01 9.214467076500543641e+00 2.913528273394727641e+00 9.249924016748733990e+00 2.771982494884234782e+01
8.000000000000000000e+01 9.215716960329441321e+00 2.913821992035555475e+00 9.249917237550624449e+00 2.772076694008662656e+01
8.100000000000000000e+01 9.216899968253240871e+00 2.913873032625907022e+00 9.248692009790461910e+00 2.772150619195591759e+01
8.200000000000000000e+01 9.216814718828400643e+00 2.913893406521826712e+00 9.247418282895971231e+00 2.772190157675058231e+01
8.300000000000000000e+01 9.216549444097518418e+00 2.914127260182234114e+00 9.247466628869828398e+00 2.772196857460493291e+01
8.400000000000000000e+01 9.216760529998381912e+00 2.914241894428893698e+00 9.248148266403982021e+00 2.772266980230966382e+01
8.500000000000000000e+01 9.217303673808920905e+00 2.913870241754773716e+00 9.248292751606435047e+00 2.772367357295088297e+01
8.600000000000000000e+01 9.217547581286748226e+00 2.913906074206151775e+00 9.247529834195908904e+00 2.772315135422738663e+01
8.700000000000000000e+01 9.217644825746928561e+00 2.914261468171682523e+00 9.246573029891125728e+00 2.772220792599772921e+01
8.800000000000000000e+01 9.217446319394138499e+00 2.914298863883367563e+00 9.245130011064516040e+00 2.772086659046064128e+01
8.900000000000000000e+01 9.217777172435331678e+00 2.914365477084555067e+00 9.244256851770421335e+00 2.772112925751499901e+01
9.000000000000000000e+01 9.218429804643280434e+00 2.914414843227068008e+00 9.244586561287059467e+00 2.772287436228834068e+01
9.100000000000000000e+01 9.218395850016049664e+00 2.914535799334597055e+00 9.244755000224625263e+00 2.772354412512708777e+01
9.200000000000000000e+01 9.218330648825645568e+00 2.914415747309869520e+00 9.244368852970010764e+00 2.772349451036091850e+01
9.300000000000000000e+01 9.218479611109478000e+00 2.914504632351813118e+00 9.243413506020468517e+00 2.772125095731554012e+01
9.400000000000000000e+01 9.219228651104293348e+00 2.914096986805931433e+00 9.242915314012202899e+00 2.771933187510721908e+01
9.500000000000000000e+01 9.220602415707061184e+00 2.913685033456357765e+00 9.243660244614760657e+00 2.772079758068507260e+01
9.600000000000000000e+01 9.221829001220113398e+00 2.913778058577459973e+00 9.244619952335698443e+00 2.772359270917660368e+01
9.700000000000000000e+01 9.222498241878444247e+00 2.913824604552100350e+00 9.244880422797628228e+00 2.772530658214401100e+01
9.800000000000000000e+01 9.222513378027004549e+00 2.913648905023161095e+00 9.244904998902262250e+00 2.772429012820526140e+01
9.900000000000000000e+01 9.222190693369775261e+00 2.913352444228976879e+00 9.245228054641764004e+00 2.772168122829118175e+01
1.000000000000000000e+02 9.222168079842665733e+00 2.913050219152914622e+00 9.245165584100787370e+00 2.772065652779865630e+01
1.010000000000000000e+02 9.222403326203288287e+00 2.912847626992091321e+00 9.244985008240284685e+00 2.772029603059892366e+01
1.020000000000000000e+02 9.222661652735510529e+00 2.912746555799291759e+00 9.244825188651653036e+00 2.771978212169675260e+01
1.030000000000000000e+02 9.222607617610350417e+00 2.912803761822070125e+00 9.244591338919054380e+00 2.771904809757536725e+01
1.040000000000000000e+02 9.222863554084101523e+00 2.912967890361591650e+00 9.244951177552538368e+00 2.771975993889358492e+01
1.050000000000000000e+02 9.223349915678964450e+00 2.913038967777626720e+00 9.246122836642426179e+00 2.772351330447037299e+01
1.060000000000000000e+02 9.223491213828935997e+00 2.913184721687239964e+00 9.247369769435938025e+00 2.772737468858059628e+01
1.070000000000000000e+02 9.222959595027846902e+00 2.913155687363150559e+00 9.248596919766427504e+00 2.772860144000821947e+01
1.080000000000000000e+02 9.222064225798693116e+00 2.913205229415864128e+00 9.248705562845872308e+00 2.772731406877685600e+01
1.090000000000000000e+02 9.221595404060948908e+00 2.913286023209269882e+00 9.248157404986555363e+00 2.772527825090786280e+01
1.100000000000000000e+02 9.222272220747990801e+00 2.913437858519726920e+00 9.248529408773677574e+00 2.772532514464034392e+01
1.110000000000000000e+02 9.223063259323081908e+00 2.913428614243148473e+00 9.249691520004283518e+00 2.772638618660847598e+01
