# t lat1 vert lat2 area
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.948417753214620518e-01 6.229041025852675162e-01 7.947093416110840858e-01 9.747819247698286116e-01
2.000000000000000000e+00 2.168527961310436680e+00 1.174727827877928288e+00 2.164422179183183914e+00 3.663463668441766963e+00
3.000000000000000000e+00 3.560971968654572883e+00 1.716993662855095470e+00 3.535476996132296268e+00 7.630635661070265918e+00
4.000000000000000000e+00 4.918574696990354767e+00 2.167238078467665030e+00 4.851335812396849079e+00 1.249184192138600125e+01
5.000000000000000000e+00 6.219232596168724925e+00 2.574407968762346677e+00 6.116502528465439958e+00 1.793507339593798022e+01
6.000000000000000000e+00 7.363953917475203781e+00 2.909307752016145887e+00 7.241843522751646667e+00 2.312828068601708864e+01
7.000000000000000000e+00 8.039341056979614208e+00 3.060705578232568058e+00 7.913465665718235620e+00 2.599510870766777160e+01
8.000000000000000000e+00 8.279241996584088881e+00 3.079906539328723269e+00 8.168879987336259418e+00 2.672568122916762334e+01
9.000000000000000000e+00 8.378177006323035414e+00 3.045712988826913215e+00 8.304802088597570631e+00 2.681906736839095018e+01
1.000000000000000000e+01 8.496314696485701035e+00 3.015587197759982185e+00 8.464527098818876993e+00 2.698336854951201502e+01
1.100000000000000000e+01 8.641186072044297006e+00 2.998096893585012079e+00 8.635353596874205451e+00 2.726774000791530739e+01
1.200000000000000000e+01 8.777610253247674521e+00 2.988385761233852023e+00 8.780634801302319659e+00 2.755588051578533992e+01
1.300000000000000000e+01 8.887417168730024741e+00 2.986699763787835415e+00 8.891105706419816457e+00 2.779454953762368064e+01
1.400000000000000000e+01 8.972113269088813681e+00 2.990066704461486147e+00 8.976117508411830315e+00 2.799181820204453075e+01
1.500000000000000000e+01 9.040443684116098666e+00 2.995290562933357048e+00 9.047923528408118088e+00 2.817153540405844936e+01
1.600000000000000000e+01 9.099309929333587732e+00 3.000454616873301728e+00 9.111181181112778305e+00 2.833897426747271808e+01
1.700000000000000000e+01 9.152029572341261243e+00 3.005243150516109019e+00 9.167741538562914627e+00 2.849280840631416822e+01
1.800000000000000000e+01 9.198614875763597709e+00 3.008869197131303963e+00 9.219165186521230737e+00 2.863126983747118004e+01
1.900000000000000000e+01 9.239077046702337981e+00 3.011583838637314159e+00 9.265892833154788732e+00 2.875336234738359664e+01
2.000000000000000000e+01 9.274922870483257142e+00 3.014220268330839669e+00 9.308022010579698247e+00 2.886126944829424090e+01
2.100000000000000000e+01 9.306550845826125240e+00 3.016411228261026700e+00 9.345635508887724541e+00 2.895461793463101330e+01
2.200000000000000000e+01 9.334595428081486901e+00 3.017777084883744632e+00 9.378412644719457347e+00 2.903308987924717499e+01
2.300000000000000000e+01 9.360157435916143243e+00 3.018606928334032879e+00 9.406823322845518476e+00 2.909964638199064879e+01
2.400000000000000000e+01 9.383022186157129241e+00 3.018971153050917788e+00 9.431655220062168610e+00 2.915542338006179435e+01
